1.086321628384182336e+00 1.458847422347337108e+00 2.018905306692390322e+00 2.847604258141535727e+00 4.067677644923210600e+00 5.853225372368100921e+00
1.252882899459043298e+00 1.711209819826536638e+00 2.393112783807826105e+00 3.399115313736500443e+00 4.876793709201712623e+00 7.025982515156107056e+00
1.458847422347337108e+00 2.018905306692390322e+00 2.847604258141535727e+00 4.067677644923210600e+00 5.853225372368100921e+00 8.423793311479226276e+00
1.711209819826536638e+00 2.393112783807826105e+00 3.399115313736500443e+00 4.876793709201712623e+00 7.025982515156107056e+00 1.006987816810823944e+01
2.018905306692390322e+00 2.847604258141535727e+00 4.067677644923210600e+00 5.853225372368100921e+00 8.423793311479226276e+00 1.197225368828289049e+01
2.393112783807826105e+00 3.399115313736500443e+00 4.876793709201712623e+00 7.025982515156107056e+00 1.006987816810823944e+01 1.410728531939115626e+01
2.847604258141535727e+00 4.067677644923210600e+00 5.853225372368100921e+00 8.423793311479226276e+00 1.197225368828289049e+01 1.639453841299608428e+01
3.399115313736500443e+00 4.876793709201712623e+00 7.025982515156107056e+00 1.006987816810823944e+01 1.410728531939115626e+01 1.866392030733976171e+01
4.067677644923210600e+00 5.853225372368100921e+00 8.423793311479226276e+00 1.197225368828289049e+01 1.639453841299608428e+01 2.062459646195161866e+01
4.876793709201712623e+00 7.025982515156107056e+00 1.006987816810823944e+01 1.410728531939115626e+01 1.866392030733976171e+01 2.186110698250972817e+01
5.853225372368100921e+00 8.423793311479226276e+00 1.197225368828289049e+01 1.639453841299608428e+01 2.062459646195161866e+01 2.189849269717715075e+01
7.025982515156107056e+00 1.006987816810823944e+01 1.410728531939115626e+01 1.866392030733976171e+01 2.186110698250972817e+01 2.036800870633194194e+01
8.423793311479226276e+00 1.197225368828289049e+01 1.639453841299608428e+01 2.062459646195161866e+01 2.189849269717715075e+01 1.723249415612568924e+01
1.006987816810823944e+01 1.410728531939115626e+01 1.866392030733976171e+01 2.186110698250972817e+01 2.036800870633194194e+01 1.292052291801461017e+01
1.197225368828289049e+01 1.639453841299608428e+01 2.062459646195161866e+01 2.189849269717715075e+01 1.723249415612568924e+01 8.211085762820493628e+00
1.410728531939115626e+01 1.866392030733976171e+01 2.186110698250972817e+01 2.036800870633194194e+01 1.292052291801461017e+01 3.902964368575317700e+00
1.639453841299608428e+01 2.062459646195161866e+01 2.189849269717715075e+01 1.723249415612568924e+01 8.211085762820493628e+00 5.087623627382327207e-01
1.866392030733976171e+01 2.186110698250972817e+01 2.036800870633194194e+01 1.292052291801461017e+01 3.902964368575317700e+00 -1.832903078289096932e+00
2.062459646195161866e+01 2.189849269717715075e+01 1.723249415612568924e+01 8.211085762820493628e+00 5.087623627382327207e-01 -3.251937000949330692e+00
2.186110698250972817e+01 2.036800870633194194e+01 1.292052291801461017e+01 3.902964368575317700e+00 -1.832903078289096932e+00 -3.989459027722721096e+00
2.189849269717715075e+01 1.723249415612568924e+01 8.211085762820493628e+00 5.087623627382327207e-01 -3.251937000949330692e+00 -4.286373423750624134e+00
2.036800870633194194e+01 1.292052291801461017e+01 3.902964368575317700e+00 -1.832903078289096932e+00 -3.989459027722721096e+00 -4.334666363540665479e+00
